Katastralgemeindenummer;Katastralgemeinde_Name;Bundesland;GWA;NAPV Anlage 5 Gebiet;Faktor für Saldo;GW-Acker Layer;Feuchtgebiet;Trockengebiet
46033;Utzenaich;Oberösterreich;;;;;;
46034;Voitshofen;Oberösterreich;;;;;;
46035;Wilhelming;Oberösterreich;;;;;;
46101;Andrichsfurth;Oberösterreich;;;;;;
46102;Arling;Oberösterreich;;;;;;
46103;Atzing;Oberösterreich;;;;;;
46104;Aurolzmünster;Oberösterreich;;;;;;
46105;Brandstätten;Oberösterreich;;;;;;
46106;Breitenried;Oberösterreich;;;;;;
46107;Brenning;Oberösterreich;;;;;;
46108;Eberschwang;Oberösterreich;;;;;;
46109;Eitzing;Oberösterreich;;;;;;
46110;Emprechting;Oberösterreich;;;;;;
46111;Forchtenau;Oberösterreich;;;;;;
46112;Frauenhub;Oberösterreich;;;;;;
46113;Geiersberg;Oberösterreich;;;;;;
46114;Gitthof;Oberösterreich;;;;;;
46115;Gobrechtsham;Oberösterreich;;;;;;
46116;Gonetsreith;Oberösterreich;;;;;;
46117;Grausgrub;Oberösterreich;;;;;;
46118;Großweiffendorf;Oberösterreich;;;;;;
46119;Gunzing;Oberösterreich;;;;;;
46120;Haberpoint;Oberösterreich;;;;;;
46121;Hartlberg;Oberösterreich;;;;;;
46122;Hartlhof;Oberösterreich;;;;;;
46123;Hasenzagl;Oberösterreich;;;;;;
46124;Hohenzell;Oberösterreich;;;;;;
46125;Hub;Oberösterreich;;;;;;
46126;Jederetsberg;Oberösterreich;;;;;;
46127;Kirchberg;Oberösterreich;;;;;;
46128;Kirchheim im Innkreis;Oberösterreich;;;;;;
46129;Kirchsteig;Oberösterreich;;;;;;
46130;Kleingaisbach;Oberösterreich;;;;;;
46131;Kobernaußen;Oberösterreich;;;;;;
46132;Leopoldshofstadt;Oberösterreich;;;;;;
46133;Lohnsburg;Oberösterreich;;;;;;
46134;Mairhof;Oberösterreich;;;;;;
46135;Mehrnbach;Oberösterreich;;;;;;
46136;Mettmach;Oberösterreich;;;;;;
46137;Mitterbreitsach;Oberösterreich;;;;;;
46138;Mühring;Oberösterreich;;;;;;
46139;Neuhofen im Innkreis;Oberösterreich;;;;;;
46140;Neundling;Oberösterreich;;;;;;
46141;Oberbrunn;Oberösterreich;;;;;;
46142;Oberham;Oberösterreich;;;;;;
46143;Pattigham;Oberösterreich;;;;;;
46144;Peterskirchen;Oberösterreich;;;;;;
46145;Pötting;Oberösterreich;;;;;;
46146;Pramet;Oberösterreich;;;;;;
46147;Rabenberg;Oberösterreich;;;;;;
46148;Renetsham;Oberösterreich;;;;;;
46149;Ried im Innkreis;Oberösterreich;;;;;;
46150;Riegarding;Oberösterreich;;;;;;
46151;St. Kollmann;Oberösterreich;;;;;;
46152;St. Marienkirchen am Hausruck;Oberösterreich;;;;;;
46153;St. Thomas;Oberösterreich;;;;;;
46154;Schacha;Oberösterreich;;;;;;
46155;Schildorn;Oberösterreich;;;;;;
46156;Stocket;Oberösterreich;;;;;;
46157;Stöcklgras;Oberösterreich;;;;;;
46158;Stötten;Oberösterreich;;;;;;
46159;Taiskirchen im Innkreis;Oberösterreich;;;;;;
46160;Tumeltsham;Oberösterreich;;;;;;
46161;Untermauer I;Oberösterreich;;;;;;
46162;Untermauer II;Oberösterreich;;;;;;
46163;Untertiefenbach;Oberösterreich;;;;;;
46164;Unterwietraun;Oberösterreich;;;;;;
46165;Vocking;Oberösterreich;;;;;;
46166;Voglhaid;Oberösterreich;;;;;;
46167;Waldzell;Oberösterreich;;;;;;
46168;Wappeltsham;Oberösterreich;;;;;;
46169;Weierfing;Oberösterreich;;;;;;
46170;Wiesenberg;Oberösterreich;;;;;;
46171;Wimm;Oberösterreich;;;;;;
46172;Wippenham;Oberösterreich;;;;;;
47001;Aigen;Oberösterreich;;;;;;
47002;Berdetschlag;Oberösterreich;;;;;;
47003;Hintenberg;Oberösterreich;;;;;;
47004;Julbach;Oberösterreich;;;;;;
47005;Klaffer;Oberösterreich;;;;;;
47006;Kraml;Oberösterreich;;;;;;
47007;Ödenkirchen;Oberösterreich;;;;;;
47008;Schindlau;Oberösterreich;;;;;;
47009;Schlägl;Oberösterreich;;;;;;
47010;St. Oswald;Oberösterreich;;;;;;
47011;Schwarzenberg;Oberösterreich;;;;;;
47012;Ulrichsberg;Oberösterreich;;;;;;
47013;Unterneudorf;Oberösterreich;;;;;;
47101;Altenhof;Oberösterreich;;;;;;
47102;Atzesberg;Oberösterreich;;;;;;
47103;Hofkirchen;Oberösterreich;;;;;;
47104;Lembach;Oberösterreich;;;;;;
47105;Marsbach;Oberösterreich;;;;;;
47106;Neustift;Oberösterreich;;;;;;
47107;Niederkappel;Oberösterreich;;;;;;
47108;Oberkappel;Oberösterreich;;;;;;
47109;Ollerndorf;Oberösterreich;;;;;;
47110;Pfarrkirchen;Oberösterreich;;;;;;
47111;Putzleinsdorf;Oberösterreich;;;;;;
47112;Rannariedl;Oberösterreich;;;;;;
47113;Weberschlag;Oberösterreich;;;;;;
47114;Witzersdorf;Oberösterreich;;;;;;
47115;Hörbich;Oberösterreich;;;;;;
47201;Allersdorf;Oberösterreich;;;;;;
47202;Altenfelden;Oberösterreich;;;;;;
47203;Auberg;Oberösterreich;;;;;;
47204;Drautendorf;Oberösterreich;;;;;;
47205;Eckerstorf;Oberösterreich;;;;;;
47206;Grub;Oberösterreich;;;;;;
47207;Haselbach;Oberösterreich;;;;;;
47208;Kasten;Oberösterreich;;;;;;
47209;Kirchberg;Oberösterreich;;;;;;
47210;Kleinzell;Oberösterreich;;;;;;
47211;Langhalsen;Oberösterreich;;;;;;
47212;Neufelden;Oberösterreich;;;;;;
47213;Neuhaus;Oberösterreich;;;;;;
47214;Niederwaldkirchen;Oberösterreich;;;;;;
47215;Petersberg;Oberösterreich;;;;;;
47216;Pürnstein;Oberösterreich;;;;;;
47217;Ramerstorf;Oberösterreich;;;;;;
47218;St. Johann;Oberösterreich;;;;;;
47219;St. Martin;Oberösterreich;;;;;;
47220;St. Peter;Oberösterreich;;;;;;
47221;St. Ulrich;Oberösterreich;;;;;;
47222;St. Veit;Oberösterreich;;;;;;
47223;Windischberg;Oberösterreich;;;;;;
47301;Afiesl;Oberösterreich;;;;;;
47302;Ahorn;Oberösterreich;;;;;;
47303;Arnreit;Oberösterreich;;;;;;
47304;Berg;Oberösterreich;;;;;;
47305;Frindorf;Oberösterreich;;;;;;
47306;Götzendorf;Oberösterreich;;;;;;
47307;Haslach;Oberösterreich;;;;;;
47308;Helfenberg;Oberösterreich;;;;;;
47310;Hundbrenning;Oberösterreich;;;;;;
47311;Kicking;Oberösterreich;;;;;;
47312;Kirchbach;Oberösterreich;;;;;;
47313;Kollerschlag;Oberösterreich;;;;;;
47314;Lichtenau;Oberösterreich;;;;;;
47315;Nebelberg;Oberösterreich;;;;;;
47316;Obergahleiten;Oberösterreich;;;;;;
47317;Oepping;Oberösterreich;;;;;;
47318;Peilstein;Oberösterreich;;;;;;
47319;Pogendorf;Oberösterreich;;;;;;
47320;Rohrbach;Oberösterreich;;;;;;
47321;St. Leonhard;Oberösterreich;;;;;;
47322;St. Stefan am Walde;Oberösterreich;;;;;;
47323;Sarleinsbach;Oberösterreich;;;;;;
47324;Schölling;Oberösterreich;;;;;;
47325;Schönegg;Oberösterreich;;;;;;
47326;Spanfeld;Oberösterreich;;;;;;
47327;Sprinzenstein;Oberösterreich;;;;;;
47328;Steineck;Oberösterreich;;;;;;
47329;Untergahleiten;Oberösterreich;;;;;;
47330;Unterriedl;Oberösterreich;;;;;;
47331;Stratberg;Oberösterreich;;;;;;
48001;Altendorf;Oberösterreich;;;;;;
48002;Aschenberg;Oberösterreich;;;;;;
48003;Au;Oberösterreich;;;;;;
48004;Engelhartszell;Oberösterreich;;;;;;
48005;Entholzen;Oberösterreich;;;;;;
48006;Ginzlsdorf;Oberösterreich;;;;;;
48007;Glatzing;Oberösterreich;;;;;;
48008;Hackendorf;Oberösterreich;;;;;;
48009;Kiesdorf;Oberösterreich;;;;;;
48010;Kössldorf;Oberösterreich;;;;;;
48011;Kopfing;Oberösterreich;;;;;;
48012;Neukirchendorf;Oberösterreich;;;;;;
48013;Oberaichberg;Oberösterreich;;;;;;
48014;Pyrawang;Oberösterreich;;;;;;
48015;Ried;Oberösterreich;;;;;;
48016;St. Aegidi;Oberösterreich;;;;;;
48017;Schauern;Oberösterreich;;;;;;
48018;Stadl;Oberösterreich;;;;;;
48019;Unteraichberg;Oberösterreich;;;;;;
48020;Urschendorf;Oberösterreich;;;;;;
48021;Vichtenstein;Oberösterreich;;;;;;
48022;Wesenufer;Oberösterreich;;;;;;
48023;Wetzendorf;Oberösterreich;;;;;;
48101;Aichet;Oberösterreich;;;;;;
48102;Aiglbrechting;Oberösterreich;;;;;;
48103;Altschwendt;Oberösterreich;;;;;;
48104;Andorf;Oberösterreich;;;;;;
48105;Angsüss;Oberösterreich;;;;;;
48106;Burgerding;Oberösterreich;;;;;;
48107;Diersbach;Oberösterreich;;;;;;
48108;Dorf;Oberösterreich;;;;;;
48109;Enzenkirchen;Oberösterreich;;;;;;
48110;Gautzham;Oberösterreich;;;;;;
48111;Geiselham;Oberösterreich;;;;;;
48112;Großwaging;Oberösterreich;;;;;;
48113;Haitzing;Oberösterreich;;;;;;
48114;Hinterndobl;Oberösterreich;;;;;;
48115;Jagern;Oberösterreich;;;;;;
48116;Kalling;Oberösterreich;;;;;;
48117;Kenading;Oberösterreich;;;;;;
48118;Kindling;Oberösterreich;;;;;;
48119;Krenna;Oberösterreich;;;;;;
48120;Kurzenkirchen;Oberösterreich;;;;;;
48121;Matzing;Oberösterreich;;;;;;
48122;Niederham;Oberösterreich;;;;;;
48123;Oberndobl;Oberösterreich;;;;;;
48124;Oberndorf;Oberösterreich;;;;;;
48125;Oberrödham;Oberösterreich;;;;;;
48126;Oberspitzling;Oberösterreich;;;;;;
48127;Raab;Oberösterreich;;;;;;
48128;Reischenbach;Oberösterreich;;;;;;
48129;Riedau;Oberösterreich;;;;;;
48130;Riedlhof;Oberösterreich;;;;;;
48131;Schulleredt;Oberösterreich;;;;;;
48132;Schwaben;Oberösterreich;;;;;;
48133;Schwabenhub;Oberösterreich;;;;;;
48134;Siegharting;Oberösterreich;;;;;;
48135;Stögen;Oberösterreich;;;;;;
48136;Teuflau;Oberösterreich;;;;;;
48137;Thalmannsbach;Oberösterreich;;;;;;
48138;Vormarkt Riedau;Oberösterreich;;;;;;
48139;Zell an der Pram;Oberösterreich;;;;;;
48201;Amelreiching;Oberösterreich;;;;;;
48202;Asing;Oberösterreich;;;;;;
48203;Brauchsdorf;Oberösterreich;;;;;;
48204;Brunnenthal;Oberösterreich;;;;;;
48205;Dietrichshofen;Oberösterreich;X;;0,6;Feuchtgebiet;X;
48206;Edermaning;Oberösterreich;;;;;;
48207;Eggerding;Oberösterreich;;;;;;
48208;Eggersham;Oberösterreich;;;;;;
48209;Eisenbirn;Oberösterreich;;;;;;
48210;Fraunhof;Oberösterreich;;;;;;
48211;Freundorf;Oberösterreich;;;;;;
48212;Fucking;Oberösterreich;;;;;;
48213;Gattern;Oberösterreich;;;;;;
48214;Grünberg;Oberösterreich;;;;;;
48215;Hackenbuch;Oberösterreich;;;;;;
48216;Haibach;Oberösterreich;;;;;;
48217;Hinding;Oberösterreich;;;;;;
48218;Höbmannsbach;Oberösterreich;;;;;;
48219;Hofalt;Oberösterreich;;;;;;
48220;Hofstadt;Oberösterreich;;;;;;
48221;Igling;Oberösterreich;;;;;;
48222;Landertsberg;Oberösterreich;;;;;;
48223;Laufenbach;Oberösterreich;;;;;;
48224;Lindenberg;Oberösterreich;;;;;;
48225;Luck;Oberösterreich;;;;;;
48226;Maasbach;Oberösterreich;;;;;;
48227;Mayrhof;Oberösterreich;;;;;;
48228;Münzkirchen;Oberösterreich;;;;;;
48229;Otterbach;Oberösterreich;;;;;;
48230;Pramhof;Oberösterreich;;;;;;
48231;Rainbach;Oberösterreich;;;;;;
48232;Rutzenberg;Oberösterreich;;;;;;
48233;St. Florian am Inn;Oberösterreich;X;;0,6;Feuchtgebiet;X;
48234;St. Marienkirchen;Oberösterreich;X;;0,6;Feuchtgebiet;X;
48235;Schafberg;Oberösterreich;;;;;;
48236;Schardenberg;Oberösterreich;;;;;;
48237;Schärding-Stadt;Oberösterreich;;;;;;
48238;Schärding-Vorstadt;Oberösterreich;;;;;;
48239;Schießdorf;Oberösterreich;;;;;;
48240;Schwendt;Oberösterreich;;;;;;
48241;Suben;Oberösterreich;X;;0,6;Feuchtgebiet;X;
48242;Taufkirchen an der Pram;Oberösterreich;;;;;;
48243;Unterteufenbach;Oberösterreich;;;;;;
48244;Wernstein;Oberösterreich;;;;;;
48245;Wienering;Oberösterreich;;;;;;
48246;Zwickledt;Oberösterreich;;;;;;
49001;Adlwang;Oberösterreich;X;X;0,6;Feuchtgebiet;X;
49002;Außerbreitenau;Oberösterreich;;;;;;
49003;Eggmair;Oberösterreich;X;X;0,6;Feuchtgebiet;X;
